Title ID	Region	Name	PKG direct link	Content ID	Last Modification Date	RAP	Download .RAP file	File Size	SHA256
NPEG90008	EU	Beginner Demo	http://zeus.dl.playstation.net/cdn/EP9000/NPEG90008_00/7h3Pu66NaqWUu2pQ0w5VTec1RlxrobymOSbgJ1J83Q7hdCYYxkxgH1y8iQNoV3I2Fl59GvRMJsOJ342EBpoT7xUaJtC3vfKlOSRI5.pkg	EP9000-NPEG90008_00-EG2BEGDEMO100001				31244256	
NPEG90010	EU	Secret Agent Clank Demo	http://zeus.dl.playstation.net/cdn/EP9000/NPEG90010_00/xdM1syDXFotgO0iuDcCDcxthUaEuG3rFAAW5UMS1H6xxGxQ7m7mbYtl0yry15Ir4uhxbrElUiGdNmqSYolWfm7eh1rI6mEl75IYmG.pkg	EP9000-NPEG90010_00-SECRETAGENTCLANK				188613088	
NPUH90024	US	Petz Saddle Club (DEMO)	http://zeus.dl.playstation.net/cdn/UP0001/NPUH90024_00/I667F6ymkN2mR0qMDCQpbkPJ3qQTG8K1IRLHWygoBsw9QMJB3mk75SH0HO9V2NbYFU9hRJVDm1JR07CIihnsu3u2ePveDuihJlblj.pkg	UP0001-NPUH90024_00-SADDLECLUBDEMO01				178804784	
NPUH90053	US	LUNAR: SILVER STAR HARMONY - (DEMO)	http://zeus.dl.playstation.net/cdn/UP1023/NPUH90053_00/8K7QANhSvKGDEFntsfam3ulT6tgRG4DJDEMEFjagUB66E6uG8lwxyBlOo0sNH8Qu3J5GxDyYUD63RQe2IfaLNkiCm4MXDlYkXST9w.pkg	UP1023-NPUH90053_00-0000000000000001				220079824	
NPEH90034	EU	Worms Battle Islands	MISSING	EP4064-NPEH90034_00-WORMSBIDEMO00001				0	
NPUH90048	US	CRYSTAL DEFENDERS™ PSP® Demo	http://zeus.dl.playstation.net/cdn/UP0082/NPUH90048_00/yJKXdAjtUA0Buy5LTb4Af4xfpp7MYXVWvlE8lSjURqvvmX23YIXVpI6T3HaJlUW8lsR0FvWK2DfIaFvrUdlXGCmlgYC0aHhFHNhaF.pkg	UP0082-NPUH90048_00-CD00000000000000				11160736	
NPUG98755	US	Jak and Daxter: The Lost Frontier™ Demo	http://zeus.dl.playstation.net/cdn/UP9000/NPUG98755_00/3D2rVChnYW1dsn9tpdLyuvCgnTIKckmhUXBS2VbOehiqGAYQaOe3E6AKGlhEbCwfPUVm7OSdmrXcY4JthSMW5RhdCiVWHPxBt6X3P.pkg	UP9000-NPUG98755_00-JAKANDDAXTERTLF0				191765376	
NPUH90026	US	Monster Hunter Freedom Unite™ Demo	http://zeus.dl.playstation.net/cdn/UP0102/NPUH90026_00/iEaXIkFnBAAp1alCUXGti16xxpEIix3S9nqFfKGnK5oudKQruW8qyviSNHDedge8tUvhqth4p121W1fs2pjX5y7ImFoNnwcdWGqYI.pkg	UP0102-NPUH90026_00-MHDEMOVERSION001				198064240	
NPUH90046	US	Half-Minute Hero Evil Lord Demo	http://zeus.dl.playstation.net/cdn/UP1023/NPUH90046_00/s36aOGdTb3dTmbDET9gOwjNAHTCRKh950RmKSbsCCh3M8Yqn75yD1smNqkGLGS2kHjqiIFYGw3BLuEXbwX6I1YQGJHNuF3n2UqMpT.pkg	UP1023-NPUH90046_00-0000000000000002				7271488	
NPUH90031	US	Half-Minute Hero Demo	http://zeus.dl.playstation.net/cdn/UP1023/NPUH90031_00/x1WsNjGlrSHxvLe7ghCt2TmPnSXEKVq7u6vXalTTXGqljQgrIJNexJhFyrhv7vQFbyqGr9nKi9BpugTLvUvHt82mGm5De9EVS8h33.pkg	UP1023-NPUH90031_00-0000000000000001				9436752	
NPUH90023	US	Phantasy Star™ Portable Demo	http://zeus.dl.playstation.net/cdn/UP0177/NPUH90023_00/oqUJnjHUayckslfAievjm8PymYYV73bgfx08NHQtxL6nMeexRG78vaqketqk1Ql6t9rSv7Ha2s4qdX8t06RhQHfojUigaCCE70Cr7.pkg	UP0177-NPUH90023_00-PHANTASYSTARPORT				285105312	
NPUH90021	US	Neverland Card Battles™ Demo	http://zeus.dl.playstation.net/cdn/UP0728/NPUH90021_00/JrfWfXiVAjmbFgshKpyn6dGbqLttXhEixAmXvXlJ5VAEBDBrHDlndKJifnR6YyhQNergXFWpc2Hk6qD1IdTlMBSBcgULCGNtXjV6k.pkg	UP0728-NPUH90021_00-0000111122223333				74745344	
NPUG70014	US	Hot Shots Golf: OT2 Intermediate Demo	http://zeus.dl.playstation.net/cdn/UP9000/NPUG70014_00/MBoCuuVOJdIf5EQRNWx8UxdkRr26vBrHKcL1mdT23jUnoySnvNJowI0PnJDV6Hk5OlC20Vw1iDMlalCeUEP8fIQWyhpBkiY5vCdfg.pkg	UP9000-NPUG70014_00-HSGOT2INTERMED08				18287776	
NPUG70014	US	Hot Shots Golf: OT2 Beginner Demo	http://zeus.dl.playstation.net/cdn/UP9000/NPUG70014_00/wSMOwrcD7kHsRvB2wtRLcYg69yA9Qx89VuJJjPXsqg5BTJoiimDoyNfuRIl0pdRfFBfGFCGfDBpOrChscnU5OWJklTX0kdv9v5TWc.pkg	UP9000-NPUG70014_00-HSGOT2BEGINNER08				18297200	
NPUG98734	US	Patapon™ 2 Demo	http://zeus.dl.playstation.net/cdn/UP9000/NPUG98734_00/XndX1v5Wd7vYUlXdV3Lwo70J5xSMf0EB0SnqS3chjxGrJO8U0rwn9rRDU0vmNdbY9FsR2U5pPKfDnbeWYkBms3GRj7A1FjPjSBwth.pkg	UP9000-NPUG98734_00-PATAPON2DEMOGS09				104533344	
NPUG70008	US	Wipeout Pulse Demo	http://zeus.dl.playstation.net/cdn/UP9000/NPUG70008_00/THArecBGpiYyNfulf50GlijfCw0PT0WQxPKjsAPuAqrCPbM65XAgKVeWRHXyAUeSk5ie15uPYnkslqlI3yeAalfHk5Q7eMXiaBVJ7.pkg	UP9000-NPUG70008_00-WIPEOUTPULSEDEMO				15636496	
NPUG70011	US	Secret Agent Clank Demo	http://zeus.dl.playstation.net/cdn/UP9000/NPUG70011_00/2ADMXgmhGeJ05nT2mrYoxBJ9IjOOawqq6rIjrKU0wjgH8sFBDBKXoc9PJtp4IPAmFpM6ItraBGeWNsJaA3uEVrRiGxMlU7jiPgtK3.pkg	UP9000-NPUG70011_00-SECRETAGENTCLANK				142423312	
NPUG98731	US	LocoRoco 2 Demo	http://zeus.dl.playstation.net/cdn/UP9000/NPUG98731_00/2yVP1c6sq5Yrhe9mV7GbQtq0NVp4bA9a9R0Q2vCDuEHYYFWjeE6VKE06TfNEdn71fk4V6MC7KcG5Fx31wysF4024tlgdNAj5pqxR7.pkg	UP9000-NPUG98731_00-LOCOROCO2DEMO000				71779888	
NPUG70057	US	PixelJunk Monsters Deluxe Demo	http://zeus.dl.playstation.net/cdn/UP9000/NPUG70057_00/avDJAL3YT7jcoXYJ3legEyTiwJhF1DyqV80ECmGfM1VytMXmbP96kR0hQfgR7YaG71AlhRAryLgikeuYQa5FKmaKvP7fvjWsrs7rE.pkg	UP9000-NPUG70057_00-PJMONSTERSDEMO01				13123440	
NPUH90019	US	LEGO® Batman: The Videogame Demo	http://zeus.dl.playstation.net/cdn/UP1018/NPUH90019_00/U587PRaFjmLqOGeRufp3cq1wkFNxC9Hyb2sdchsRkm7wMfxXmTy1bQg26QmvaPLVdetuGxXt3f6y4kwegmdmSam8awmqCCCwLW9vI.pkg	UP1018-NPUH90019_00-LEGOBATMANDEMO01				61782768	
NPUH90036	US	Undead Knights™ Demo	http://zeus.dl.playstation.net/cdn/UP0325/NPUH90036_00/17hfuoyucmVRMCIVmMAGg22Ck8R0Jtqb3Cfonk9Mx1GbAqW9kd7O3XcnGnBeTPRD8bHYKBlCqmPU30MBTe1e3dPQw4Qs9vjLJQGFS.pkg	UP0325-NPUH90036_00-UKPLAYABLEDEMO01				100488656	
NPUG70093	US	Patchwork Heroes Demo	http://zeus.dl.playstation.net/cdn/UP9000/NPUG70093_00/DVoQ7r6iA3Y9erwfSSdsEd0FP04MEf4VPYyQgmIqcKR9ScCIs96kMmWXeWGtGyhAudglVhRGyBrLFV24esyk9pvXVQyqATD4LtqC4.pkg	UP9000-NPUG70093_00-PWHPSPADEMO00001				28236160	
NPUG70013	US	BUZZ! Master Quiz Demo	http://zeus.dl.playstation.net/cdn/UP9000/NPUG70013_00/IbM4F032ceGfuJ2GEN8g5QKUuWP7D6bCd9oF0ClO2mbfivDI3K2m3mGpqPhRHfe4L37cgloYIkBgjVUtjiqmCQuJf082fU2nkDpJd.pkg	UP9000-NPUG70013_00-MASTERQUIZDEM001				159574416	
NPUG70053	US	Hot Shots Tennis: Get a Grip Demo	http://zeus.dl.playstation.net/cdn/UP9000/NPUG70053_00/gExpQVi6do1sQ4N6vL1ioPYsBN1Im5brlsnwEaGPnmKFQA1jy9jedb1U1QCIMMJgvrXC1pMcVSJeEjYw129Ags8sAi0QOYAk3ndmN.pkg	UP9000-NPUG70053_00-0000111122223333				56075376	
NPUH90071	US	Valkyria Chronicles II Demo	http://zeus.dl.playstation.net/cdn/UP0177/NPUH90071_00/BsbQP6oUaqOWQuXLdT6ock9I2wnTnF5mtOrHCwDWokA0v3xnILpGIq5aDJVCLh6evBn8oiwkALMUHbvm2jigfx29GPrMNEX67B3s8.pkg	UP0177-NPUH90071_00-VALKYRIAPSPDEMO1				81158944	
NPUH90077	US	Gladiator Begins Demo	http://zeus.dl.playstation.net/cdn/UP1024/NPUH90077_00/eux06Qb0EPxelBUr8oiUa6xwiiqVodORMk9FWMGKOFkWskRK6oEKaNO0n2QwrS0t0wwXuUIcXrpHSONBP5C7K6M02DYpn9HQKceFo.pkg	UP1024-NPUH90077_00-GBPSPGAMEDM00100				137558720	
NPUH90093	US	Split-Second PSP Demo	http://zeus.dl.playstation.net/cdn/UP1082/NPUH90093_00/bTjSrCauYMV1pXGk3NOR6mhntsWN50FIS6GsbRXI1dpXHdgQA455hy7QKDjmG4CKmT3AG4wbmtSpsOtulMpQukvwWxTFcNtPHR0ff.pkg	UP1082-NPUH90093_00-SSPSPNETWORKDEMO				139725920	
NPUH90090	US	TNT Racers PSP Demo	http://zeus.dl.playstation.net/cdn/UP4165/NPUH90090_00/ldSTeIQkQfYSiqWaCTdsXwLpkFFlJYiYyUZkWwaBoGZUDNAmEVFaXPUSfoQKJYGQAtSqBLVIZMhcvZyFAanLhndVpOletjeunLkCG.pkg	UP4165-NPUH90090_00-TNTRACERS0000001				46834768	
NPUH90097	US	Jikandia: The Timeless Land Demo	http://zeus.dl.playstation.net/cdn/UP1024/NPUH90097_00/qfXVgPeIquYnuvLhgRolTKzXJgUzTDFdLdfQaNGBFeyaQtURqmAmgaQeYkcviCXmeObGyEUuEiYXQtAiOsonRdLOxfbTRQysYDGgi.pkg	UP1024-NPUH90097_00-JKPSPGAMEDM00100				46165712	
NPUG70193	US	Cars 2: The Video Game PSP Demo	http://zeus.dl.playstation.net/cdn/UP9000/NPUG70193_00/YXgQGMrWjfrvhxqKZBApFbOjxTVPZvZdlGyANKMqeMMUxBnLKaCsIdVBKVNKsIqRihBOfFWyPWwuLYkvetAQzzVsSVQanbFSqSwKp.pkg	UP9000-NPUG70193_00-DPCCARS2XX000001				231183424	
NPUH90080	US	Worms: Battle Islands Demo	http://zeus.dl.playstation.net/cdn/UP4064/NPUH90080_00/79j8N1Iy1Cmmh3E5b6CSmfEAS33ahqpNuAtSqq7hH8DrRNXSbBoqg5DFKs8PXbKaKTk7jNL66uAD5HuMYP0mxL0BmQkEW1u4DJAoh.pkg	UP4064-NPUH90080_00-WORMSBIDEMO00001				19445024	
