Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
BLUS30453	US	Super Street Fighter® IV 8-bit Cammy Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/miXAunKppnPzPYjHotVkGvhkfnGZXpOgexPPThrextUJCbqcXEdvTemcvUMRSKDHMkkDVxHEeDyswnvsAMZveuFOpzaqVFvxSFliL.pkg	f8d2f47187ce2051f06207898b202744	UP0102-BLUS30453_00-AVASSFIV8BITCAMM	2021-04-18 15:58:17		102400	
BLUS30793	US	Super Street Fighter® IV Arcade Edition 8-bit Ken Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30793_00/cqniaxtphwdVuQTOFGusAWbMmOGkwbdSLvYzGfYwBdceQzMWVRyleMUqLQwTdTxbfpsRbeusuDvucxaiAdLgFBCsLzufWBIBFxLVz.pkg	4544ac0e139051772c609afc9dfc8e70	UP0102-BLUS30793_00-AVASS4AE8BITKEN0	2021-04-18 15:58:17		102400	
NPUP10005	US	Street Fighter® Alpha 3 Birdie Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10005_00/2Mr12UblUaCuty0IVrF9b3aQDb248jgGMrcwbCOcenMbhxljn31EhvsyhNQJQCUWjteX7E8YfpsmYRiVrk8xxKejejoqlBKwRWcpp.pkg	eba413ebcc2784f2e7e067b256cea43e	UP0102-NPUP10005_00-AVASFALPHA3BIRDI	2021-04-18 15:58:17		102400	
BLUS30722	US	STREET FIGHTER® X TEKKEN® Heihachi Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30722_00/KsiVudKcCcSvyirjesgcamNjQPaRJTmnZfZZbQPKIlDgehjXEOBdoPcrhuZrITwNrDlBycNXwRKvaauZTTUzefdwdJCVfnazHcCQI.pkg	441d10d12afc3de3eaa35ebefc2243c6	UP0102-BLUS30722_00-AVASFXTKHEIHACHI	2021-04-18 15:58:17		131728	
NPUP10005	US	Street Fighter® Alpha 3 E. Honda Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10005_00/TzVolOJJbhRbzKBJSAIUsNdBWyGmFleTkSFbbWchUlSXUBWQltNvEJlYlPxDdPXvniFVVeyjBDSbIoLWLMNmpkeYbmbYmguKCdBmD.pkg	c5b584edd1385073d3bbc34db82d5cd1	UP0102-NPUP10005_00-AVASFALPHA3EHOND	2021-04-18 15:58:17		102400	
BLUS30722	US	STREET FIGHTER® X TEKKEN® Marduk Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30722_00/QZGDtZFwiiBXiXpQJijfwioBXUQfIeEZjXyVakGmdyFLsdqHXZFRZmLnMlwVHxEwndezrdEiVTRWLvddRGdufEDiOsZCcYSShgdJe.pkg	8ceaf480a2d0f4b19912fbb6eaa1b166	UP0102-BLUS30722_00-AVASFTKMARDUK000	2021-04-18 15:58:17		121616	
BLUS30453	US	Super Street Fighter® IV Vega Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/0hteRoOGbX3yKTDr8GBvdR9ry6HQQ8Vn0mUk80kpB7PIjrdR5h4g6PVwKSP7Vns45WQe1kX34A2ABdYPdAp1MNIEECoaTk9kiWB1c.pkg	1b96fc661e9e53b13000e61db791a367	UP0102-BLUS30453_00-AVASSFIVVEGA0000	2021-04-18 15:58:17		110608	
NPUP10005	US	Street Fighter® Alpha 3 Gen Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10005_00/whUAcEhSGcukQegieYVVNBGUbVZpJLwdwSUyOgEXByOUhgrVggqhFHbOjOxDZfxQezoWevdqxNllVmbFdxfmZtBNQhVDnnwUrPFhV.pkg	83deceb319bc08a1d293e52369fab591	UP0102-NPUP10005_00-AVASFALPHA3GEN00	2021-04-18 15:58:17		102400	
NPUP10005	US	Street Fighter® Alpha 3 Balrog Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10005_00/NItuwgEorXWUOAPkKGymoXEHeMBciAdyyZanrEFYXrtxQkypzbYlHGVhLMvLoMDIGeQZtHfoLhutXRzxIiPAGgcVXQHeCiwSvEhZe.pkg	6666154c6b04a1387042dc928fad2e9c	UP0102-NPUP10005_00-AVASFALHPA3BALRO	2021-04-18 15:58:17		102400	
NPUP10006	US	Street Fighter® Gen Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10006_00/6G7Jq5lSQN21XqGH9Gcxqk3qJTTJScc5k76GM1BkGKMC3bDNpCqu79RO8Hu4lQorONVIfQCfMyV6hQvfcykymLNM10BDUIvrOUBlG.pkg	67a75c8a9d2c6874a241e4cc2db72bbf	UP0102-NPUP10006_00-AVASTREETFTGEN00	2021-04-18 15:58:17		102400	
BLUS30453	US	Super Street Fighter® IV Dan Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/fk1i0k6rbArB0WnwoPLddbMKMSuKbu3qgjcDmyJwMvwD7XR86h9wp4nt5AsVAsaIxFhn2JJLIeOobQ4usfCKLL9sp3xXpIqpBpj7T.pkg	9dc7b4a201f44803db4101175f9e1e25	UP0102-BLUS30453_00-AVASSFIVDAN00000	2021-04-18 15:58:17		110752	
NPUP10005	US	Street Fighter® Alpha 3 Sagat Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10005_00/wjKwXcQwJhWMnAiRDAbTzCyJHMxsVJHnHjqwbiIaLKxrsypPkGHdIAQeTxpJVaDBNViQchhsAwIkBDXfASryxCjIhPkoWwpampIis.pkg	9130929c0131f398c56b191d0eb81db2	UP0102-NPUP10005_00-AVASFALPHA3SAGAT	2021-04-18 15:58:17		102400	
NPUP10005	US	Street Fighter® Alpha 3 Juli Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10005_00/JsaNdyQQ1U6jxDf6yQb5AHEJA3nGL2OmsMQXxLrt1EOCSmfWtRIVlSpwWIjtI0YNJmJbI5W0NvfT2ERuaTaeVBho9C8iuadcfCkqt.pkg	433146e85b9ee6dca150dcfb0c9a64b8	UP0102-NPUP10005_00-AVASFALPHA3JULI0	2021-04-18 15:58:17		102400	
BLUS30453	US	Super Street Fighter® IV Ken Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/DbySer76MXdxsc8IVvmpr7091U3NmUXiTdkpkm0ePrAdgGA8ThU8lA1fpxxylMtBudPXbs6LbTp8e9Na0CtDahpxbdRSTU4naewT0.pkg	1cac52ae6db35b86f0a6be09daf04e0a	UP0102-BLUS30453_00-AVASSFIVKEN00000	2021-04-18 15:58:17		127184	
NPUP10009	US	Super Street Fighter® 2 Dee Jay Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10009_00/FXqukuGuvkYXjiDjqEdwcHWuIuzTmYnkYXQXBYTWjDtmmTCdZblTGiNgnBTVLIlTdXeRLfcTjYFWZVICvsTqzBBzEBnQWtmpurPgb.pkg	11f03340d12ce6eea213b291574d222b	UP0102-NPUP10009_00-AVASSF2DEEJAY000	2021-04-18 15:58:17		102400	
BLUS30722	US	STREET FIGHTER® X TEKKEN® Hwoarang Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30722_00/qcYPvBGjvqEewoOWqSjiEyYLKzoeqPUCcsGnLRSKNEEukGFFnCEWbvNJduLLIrhQvoPncYZADyMmmzXXRnfeSIaLlNZjskbbKMwck.pkg	5cf43df6e2c3ba4bd62a34ed07730b55	UP0102-BLUS30722_00-AVASFTKHWOARANG0	2021-04-18 15:58:17		112464	
BLUS30453	US	Super Street Fighter® IV 8-bit Seth Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/fESYGvZNLZeGLaIDCirVKhNZNtGkIUXeSXbOwijOUBgrmorOWdDqMYXxHtLDITNSYOXlTyxxjXHBpQdOOGLOxWUDxEgOzYJajMInY.pkg	a0e547c8935bbe9f11fb432f964f7001	UP0102-BLUS30453_00-AVASSFIV8BITSETH	2021-04-18 15:58:17		102400	
BLUS30453	US	Super Street Fighter® IV 8-bit Sakura Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/uRpThsrhTwVPmOVQUGaCwxQiDtVzrPzpocmHndgjDeXpZAjCuwPDojkFFTZqJVvhRxRsCblqmiwqSBCBNQMwHQGtNbepVDgbkVybB.pkg	ea7616c71a8b7c44577e65967ec2863a	UP0102-BLUS30453_00-AVASSFIV8BITSAKU	2021-04-18 15:58:17		102400	
BLUS30453	US	Super Street Fighter® IV 8-bit Akuma Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/MwDlrjbETpPIdEQMXmwdZeDTqIDpnuxrDEzggavXylGdIpGRRfOpZbUrNYNdgIkYoQTTuMmijGLyhBeClTzdYBvTzWxrfdwDBqxrH.pkg	eef01f773c6c0029ced90d603d6d159d	UP0102-BLUS30453_00-AVASSFIV8BITAKUM	2021-04-18 15:58:17		102400	
BLUS30793	US	Super Street Fighter® IV Arcade Edition 8-bit Juri Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30793_00/lvRoCMAaIQFQfKIeuONvGjrNiFTwVBPxdpnhRlnZEMPTShXOpdQFHqHSGQPrZYOtYIoYKpBcWdMLIGijhFpFwDKWycmqCkgujPyIT.pkg	79f3e16a2a343baae746eeee9dccd501	UP0102-BLUS30793_00-AVASS4AE8BITJURI	2021-04-18 15:58:17		102400	
BLUS30453	US	Super Street Fighter® IV Gen Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/eKfpef883wUN2IQtGPkqxBn0qg2mfDrndaGkqireVbsnhGnXwh8CLUe9VueUPJHkd8OpxQ3P9eMaVIBT4XamMINMCjW0LSmHxppys.pkg	ec6e84dea373c9aed67928dfe7db1155	UP0102-BLUS30453_00-AVASSFIVGEN00000	2021-04-18 15:58:17		119360	
BLUS30453	US	Super Street Fighter® IV Chun-Li Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/dUuHyWb5kKDUKWyBOrKHtk3L1GpuqR639BSnu89n9HKrA0inIlF7RyYo5TbQSJ2DfuUo3siCF7pLITaGA0LHN8wDDr2eviBR3LMES.pkg	94f923a0cdc43cbd5a67f3176b935dfa	UP0102-BLUS30453_00-AVASSFIVCHUNLI00	2021-04-18 15:58:17		124704	
NPUP10005	US	Street Fighter® Alpha 3 Cody Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10005_00/fUYOlvHbekUljBzBDhbooGdZTSgqtCzfBJoQnhVzLjgiQpKvLOpiFBllYpQrzqbllsdRTZghIYcQJLDFOmtayfByiItyqOEtKGeaJ.pkg	956049918daaac7ca0b45a8668e7be8c	UP0102-NPUP10005_00-AVASFALHPA3CODY0	2021-04-18 15:58:17		102400	
BLUS30453	US	Super Street Fighter® IV 8-bit Gouken Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/qbAjloWCHdFhthTICsULDWgFHYWXXZiCQdavinoPSmqtDvBxVQsGahMcBnjnjHJigejsEZSoZYREBBxrITUthVQucqYxldvBhPbOY.pkg	c2d2873c893ced047cafc1edc5f0dffc	UP0102-BLUS30453_00-AVASS48BITGOUKEN	2021-04-18 15:58:17		102400	
NPUP10005	US	Street Fighter® Alpha 3 Chun-Li Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10005_00/DUjPTmbwvXFoFhcvOmgQDpYGXDyrRrCPupimCnzrhGUntTsrjMjAvzkOSAjuYtwkhHbLwvlvUeBrqiAKzcofyUvQGYKCWqcuFXPlB.pkg	a1c0e66d7fcbd3d34ec328c42061110d	UP0102-NPUP10005_00-AVASFALHPA3CHUNL	2021-04-18 15:58:17		102400	
