Title ID	Region	Name	PKG direct link	Content ID	Last Modification Date	Original Name	File Size	SHA256
UCUS98744	US	LittleBigPlanet™ PSP® Heroes in Uniform Costume	http://zeus.dl.playstation.net/cdn/UP9000/UCUS98744_00/jBWt7F9HG0BcSXIxo35MOmcRt6V0Ft8M4cDwVcR6GFyB2tSwXT3uWP8PKrJkKUTdBQdD4V3oXw9n4aDf9dmn8q7Ib0a7NrVFpAxbf.pkg	UP9000-UCUS98744_00-LBPPDLCSONYCK022		LittleBigPlanet Heroes in Uniform Costume Pack	1349408	
UCUS98744	US	LittleBigPlanet™ PSP® Islands Costumes	http://zeus.dl.playstation.net/cdn/UP9000/UCUS98744_00/XmJ2Vw7yiBLFoe6dhu5gCn1tCxJAhKF4GJ2RhJfPd2j4FxrXaAf7HXKtIEhheOajLAA3HjEq7tKNWkvtiJlQTMtGuVomT6BJdNDIN.pkg	UP9000-UCUS98744_00-LBPPDLCSONYCK012		LittleBigPlanet Islands Costumes Pack	2527584	
UCUS98744	US	LittleBigPlanet™ PSP® Jungle Sackfari Costume	http://zeus.dl.playstation.net/cdn/UP9000/UCUS98744_00/W0tsAxKOIT2NHS7sbJ640GcabNjUhH7nMvDPqLha3UWPIW3ipAG3YgKIGeDjLBDAHlpn1CyAdEF13o5mBXBCn33bKbuAd6v81Jqbx.pkg	UP9000-UCUS98744_00-LBPPDLCSONYCK017		LittleBigPlanet Jungle Sackfari Explorers Costume Pack	1409824	
UCUS98744	US	LittleBigPlanet™ PSP® King Arthur Costume	http://zeus.dl.playstation.net/cdn/UP9000/UCUS98744_00/LjXXmWF0ojWQw3p5Vhes1a4pgwIk6iUbeEwnKwknq8xN4gn6MSAILC2hrRJtB748qGFlFW65qTuwPM3uiFj0KUOqaC6U1TP1jM7gW.pkg	UP9000-UCUS98744_00-LBPPDLCSONYCK026		LittleBigPlanet King Arthur Costume Pack	1490752	
UCUS98744	US	LittleBigPlanet™ PSP® Lunar Landing Costume	http://zeus.dl.playstation.net/cdn/UP9000/UCUS98744_00/bI2pg1LBjXdfjC3tviy6acGu9DwvP4lyUkwWTN74EwGDNYSV7nVwxeipMB5C2IpumWTtkgidvA3WfbnE6Ebr8exLkFKrBN47HiTtx.pkg	UP9000-UCUS98744_00-LBPPDLCSONYCK001		Lunar Landing Costume	2307088	
UCUS98744	US	LittleBigPlanet™ PSP® Sack Circus Extravaganza Costume	http://zeus.dl.playstation.net/cdn/UP9000/UCUS98744_00/C0UWt4DcAfKWPvHUjDVfme6y6smJJNYO1UKGMQ0ThYv6gE89xoqD3uVQ6XnHogHQMs36oqxqWVBd247iJ1un4jLWl7En27aDnJfss.pkg	UP9000-UCUS98744_00-LBPPDLCSONYCK015		LittleBigPlanet Sack Circus Extravaganza Costume Pack	1528384	
UCUS98744	US	LittleBigPlanet™ PSP® MotorStorm® Hessian Costume	http://zeus.dl.playstation.net/cdn/UP9000/UCUS98744_00/UFCqQxmxX3NaSvF59TBBNnNfXO8Omy21jx8rVf2d0tbQKtw5h7JT4hHCdRykPMPLHDLigplqCqlX66D2WSnK9UIEQ6XVnjOvTGvAl.pkg	UP9000-UCUS98744_00-LBPPDLCSONYCK018		LittleBigPlanet MotorStorm Hessian Stitch Costume Pack	1394432	
UCUS98744	US	LittleBigPlanet™ PSP® Temples Costumes	http://zeus.dl.playstation.net/cdn/UP9000/UCUS98744_00/TusKU1GwOVrEAb1L0msV5KTtpolwuL2wApd58Mox40O5NkUVpybbyxE7qMvdgwycrT0p7cRCAQ2jA2jVUAILXKPS8UQCiQS2GwQHr.pkg	UP9000-UCUS98744_00-LBPPDLCSONYCK013		LittleBigPlanet Temples Costumes Pack	2575376	
ULUS10561	US	Prinny™ 2 Super Netherworld	http://zeus.dl.playstation.net/cdn/UP1063/ULUS10561_00/uzcmsSnHFBNHlkjKQMiqjUOdsDgWrXKyANXEzvSzXowjMOIUoHGpyBTYkBwvufAURrVVmZmTrxOyIcQmyzjVBnVVHnCpSCVttPCjk.pkg	UP1063-ULUS10561_00-PRAM001122334455		Prinny2 Download Contents	4966768	
ULUS10561	US	Prinny™ 2 Asagi Wars Premium Special Ticket	http://zeus.dl.playstation.net/cdn/UP1063/ULUS10561_00/mkWuFBGbxhQdxlbDiZgRqUFxFrJqHrZQxPEJrxLAUqyrnJyyijNPSDMpeUBUeeqViPRjusrmRQxbldhkumDlKMZaBYJxjTAYzBecX.pkg	UP1063-ULUS10561_00-TICKET0011223344		Prinny2 Download Contents	491904	
UCUS98744	US	LittleBigPlanet™ PSP® Wild West Costume	http://zeus.dl.playstation.net/cdn/UP9000/UCUS98744_00/TpqMC9VaO0Ukvhjyt93Slvp8lvpo2R4uHjq0nt20NBVrUwJpDop5dDCNoDdhp9mm8oMxh4LMhenj3y4SbB4b825VXCAPaNAn2gxa8.pkg	UP9000-UCUS98744_00-LBPPDLCSONYCK025		LittleBigPlanet Wild West Costume Pack	1519312	
UCUS98744	US	LittleBigPlanet™ PSP® Yuletide Sack Costume	http://zeus.dl.playstation.net/cdn/UP9000/UCUS98744_00/JpWcjsjK5hD75mjq0NTdgVaGPx8iGDmIaXXTS2QSq0ARTL8x3aypSwCD8kOWYjAuIIctOljrjDF5u7v2YIpCiSsYcklGkLAvin4G2.pkg	UP9000-UCUS98744_00-LBPPDLCSONYCK019		LittleBigPlanet Yuletide Sack Costume Pack	1367616	
NPUG80413	US	Piyotama® PSP® Christmas Skin	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80413_00/AIhreUhTMUySeHnlViWdozUItsnHLMiafMTvCyTDkTfxMMtXTDPTmnXsTMvSaabQeOkrHdySFhxrKiUUYIcpJQNKuSiJdPfAZAaxB.pkg	UP9000-NPUG80413_00-PIYOTAMASKIN0003		PIYOTAMA Xmas Skin	2181440	
ULUS10461	US	Disgaea 2 DLC 2: Sapphire	http://zeus.dl.playstation.net/cdn/UP1063/ULUS10461_00/HbgAyh1656uix4J6pP7PJOpnP48NPLwuSeVaXlOL8CccfxfErdvNIPEt0YUTV7XHIG1j92RAT9vTqImYnbf8m5snBpEtooaKENRI9.pkg	UP1063-ULUS10461_00-DISGAEA2DLC00003		Disgaea 2: Dark Hero Days Additional Package	6227424	
ULUS10461	US	Disgaea 2 DLC 3: Plenair	http://zeus.dl.playstation.net/cdn/UP1063/ULUS10461_00/jaUghxovEWYejSDUsdkwhAkkORytTeTsGJxiuJQeMPYXGSaKxsW7CwfD1DYeiycd3l8IyMEgHL4wEl4Y09pCGaa20SwR0uAE9iO9W.pkg	UP1063-ULUS10461_00-DISGAEA2DLC00001		Disgaea 2: Dark Hero Days Additional Package	6192688	
ULUS10566	US	DISSIDIA® 012[duodecim]™ FINAL FANTASY® Warrior of Light: Nameless Warrior	http://zeus.dl.playstation.net/cdn/UP0082/ULUS10566_00/qJZuufGjYoZSPBhKegMXAXfBFqEfdYFfJnAUjSJVcKetQZeUVRrgxpBQgGMmJKvLeGDRuIkuetpTeFtSWGDNrHkIHLBWmopxchUKH.pkg	UP0082-ULUS10566_00-0000000000010024		DISSIDIA 012[duodecim] FINAL FANTASY Warrior of Light Alt 3: Nameless Warrior	3095376	
ULUS10416	US	Dynasty Warriors®: Strikeforce Pack 1	http://zeus.dl.playstation.net/cdn/UP0106/ULUS10416_00/SiY3PLMub05skXQTYXLMXlXOCGWc2SbkdFJKlI7SN37L30l4rrPqVkTi9ck53t1qg9ClIwtXISBT9UPH0LCqh4obXtniRWuGarkCg.pkg	UP0106-ULUS10416_00-STRIKEFORCEDLC00		DYNASTY WARRIORS: Strikeforce Additional Contents	1185552	
ULUS10416	US	Dynasty Warriors®: Strikeforce Pack 2	http://zeus.dl.playstation.net/cdn/UP0106/ULUS10416_00/VBNfeR1rD7pp9A2Rbyf3Kh2PyLdCProF97GyEXalWvpONJ3edo4NXQFJwcinnvFiEf3q2jB1B4wf4eA1EdDegxVOfMQW3HsjsQE0B.pkg	UP0106-ULUS10416_00-STRIKEFORCEDLC01		DYNASTY WARRIORS: Strikeforce Additional Contents	1187904	
ULUS10416	US	Dynasty Warriors®: Strikeforce Pack 3	http://zeus.dl.playstation.net/cdn/UP0106/ULUS10416_00/NjyTwB1JWKxlwajjtALtC2HeAX99XYYuTBy9rHkmfwRB51B2ygolci92mQaOSVnHTVC8aAf2vbvBHww9B7hobjUl938ANjy9tGesx.pkg	UP0106-ULUS10416_00-STRIKEFORCEDLC02		DYNASTY WARRIORS: Strikeforce Additional Contents	1187904	
ULUS10416	US	Dynasty Warriors®: Strikeforce Pack 4	http://zeus.dl.playstation.net/cdn/UP0106/ULUS10416_00/7xd2A66FAuLTIxi6XT6fg0gwpm0oecuI6d0hQSB8JDMW5EAHGuXv8tWmQhoXK17YNrU8AeFSUWbQKKSmVTd9cf1dEYceKJvf97vcI.pkg	UP0106-ULUS10416_00-STRIKEFORCEDLC03		DYNASTY WARRIORS: Strikeforce Additional Contents	1186960	
ULUS10416	US	Dynasty Warriors®: Strikeforce Pack 5	http://zeus.dl.playstation.net/cdn/UP0106/ULUS10416_00/imFEW6ccnC5In6uQcq3JXPmjjWUN9TXUD9vbEyd7jOMUwEcnaCPTHXNdi3BWdDxRfow4C4RkqqBDRqXx19CrefBfFnw7Nrtp1KapV.pkg	UP0106-ULUS10416_00-STRIKEFORCEDLC04		DYNASTY WARRIORS: Strikeforce Additional Contents	1187408	
ULUS10416	US	Dynasty Warriors®: Strikeforce Pack 6	http://zeus.dl.playstation.net/cdn/UP0106/ULUS10416_00/7oFCODHNVJekmas8URQjjGKAHMYvD3HFPqIHxMOMYeQeJ917ODNieCP8wsm6gB1vvgNFquQWKmQVlGBdYIGaUp9tlsfV463TlTkbd.pkg	UP0106-ULUS10416_00-STRIKEFORCEDLC05		DYNASTY WARRIORS: Strikeforce Additional Contents	1187904	
ULUS10416	US	Dynasty Warriors®: Strikeforce Pack 7	http://zeus.dl.playstation.net/cdn/UP0106/ULUS10416_00/i8Vqf7MxrhiMG90CyisBBjrvUXE0LQ1JS9LtKjcdsPk0ND0xcAaKD3ObRYX0XYaQKOi6k6sVeQEbjo4pBLTvhhwCMgUk9qLXEivVm.pkg	UP0106-ULUS10416_00-STRIKEFORCEDLC06		DYNASTY WARRIORS: Strikeforce Additional Contents	1186832	
ULUS10416	US	Dynasty Warriors®: Strikeforce Pack 8	http://zeus.dl.playstation.net/cdn/UP0106/ULUS10416_00/fmgQgwEfIxftiBNE96pDKWSUgKiT9WBYLUvguMK9ii2QNRG4PPktMA5VCv1GPKie4MFv6F2RM7rwXscbnfWen3KYSXCrqrYacsDX4.pkg	UP0106-ULUS10416_00-STRIKEFORCEDLC07		DYNASTY WARRIORS: Strikeforce Additional Contents	1187888	
ULUS10528	US	Gladiator Begins: Animal Gladiator	http://zeus.dl.playstation.net/cdn/UP1024/ULUS10528_00/rswVUX6Yvwu3LFpP4oc8eF3B2cFshyLUfjrvg6fLPO1jEKWeFSaNHF47w0ySFQkICDDcKAQRN6qshOj58yfqOBno3s81QqoXFBrTr.pkg	UP1024-ULUS10528_00-GBPSPGAMEAG00100		Gladiator Begins Add Data	601200	
ULUS10528	US	Gladiator Begins: Animal Print	http://zeus.dl.playstation.net/cdn/UP1024/ULUS10528_00/NhHSk7feVQqW05U0I4ifOt4rIsDCNQMT0tqT5juGOi6fVyPGyL1Trj0o4akUiaCbdP1au72GoDvsksyS0QPgc5SwylgSb5pxsFHE3.pkg	UP1024-ULUS10528_00-GBPSPGAMEAP00100		Gladiator Begins Add Data	597680	
ULUS10528	US	Gladiator Begins: Crown	http://zeus.dl.playstation.net/cdn/UP1024/ULUS10528_00/dSGn5AsUEvnNrfbvXUgNhfELpgx44YjIUPDbw20mFerTWyQrG3V4SPAxBe4L88yjAEXaQcECYr8MRhrs2EXr9r7HPS6JRhwlVoIpj.pkg	UP1024-ULUS10528_00-GBPSPGAMECR00100		Gladiator Begins Add Data	479392	
ULUS10528	US	Gladiator Begins: Cursed Panoply	http://zeus.dl.playstation.net/cdn/UP1024/ULUS10528_00/ajFDBNW5Wnt5IjcFp7PUA71bpPR8c80590IoCENfrQlDMDt7EtuIm1E2JIy1pOQCwAJxTWFghmLatUTQhW4ULWX7Vfb6IuUmTtD5d.pkg	UP1024-ULUS10528_00-GBPSPGAMECP00100		Gladiator Begins Add Data	504400	
ULUS10528	US	Gladiator Begins: Ella	http://zeus.dl.playstation.net/cdn/UP1024/ULUS10528_00/HY7c8ajODLUM95lUXSyUT7s4Q5sDCYq2JxkGOe5BHgtFwMGxX6lQ8jEY2VKCMER7tN57r8Yc2psktYm8TY1iUDLhasblBUJMqjK5C.pkg	UP1024-ULUS10528_00-GBPSPGAMEEL00100		Gladiator Begins Add Data	541856	
ULUS10528	US	Gladiator Begins: Galea of Mars	http://zeus.dl.playstation.net/cdn/UP1024/ULUS10528_00/1c0pRnbAwqchhr1JVCGdQf2g6jpUSxluSGcyAIPapE2DeuBpToGabnfoxBsPlqIBF5obJW0b62eADi3NEuoH7c9fhWI0OpVdiTDT4.pkg	UP1024-ULUS10528_00-GBPSPGAMEGM00100		Gladiator Begins Add Data	494352	
ULUS10528	US	Gladiator Begins: Ikaros's Wing	http://zeus.dl.playstation.net/cdn/UP1024/ULUS10528_00/8sd2FymBhqci4881FSVDorQ1cuPPAhDog4SaVCR60CoiqKOYerW1BmOs0F8I3lLpIyKM7T15n48UilycdMvT4sushgi9CeLGRvTjg.pkg	UP1024-ULUS10528_00-GBPSPGAMEIW00100		Gladiator Begins Add Data	486288	
ULUS10528	US	Gladiator Begins: Mysterious Female Gladiator	http://zeus.dl.playstation.net/cdn/UP1024/ULUS10528_00/vcEqt0ou22fXsaFJfIr26XuG20mx5u3vOtCVNm42Tbr8mdaDS2U7qxCUsaqwbphf9QIm5ejNH1Tf7NLuQgkmNTnKbBLmMka1YirRn.pkg	UP1024-ULUS10528_00-GBPSPGAMEMF00100		Gladiator Begins Add Data	559408	
ULUS10528	US	Gladiator Begins: Oar	http://zeus.dl.playstation.net/cdn/UP1024/ULUS10528_00/RLQWXIacfCwg060SPMmiXHHOxkWUApqAeHyHjgJBmRcGH11Y8m22rb4ObK4Q037OCkoafjeo4bsQvcI1cfPvpWjoobHhMegslmpi2.pkg	UP1024-ULUS10528_00-GBPSPGAMEOR00100		Gladiator Begins Add Data	458848	
ULUS10528	US	Gladiator Begins: Robot Gladiator	http://zeus.dl.playstation.net/cdn/UP1024/ULUS10528_00/1kjQnDRUMJY2U5QtTaRjvUbSsBakFj2Uc9wAKn0HCpQV0lKYxXmJRPvAjQms5eW8vDhxYbPNE6ddibud3LXAMPVTc1Xb95LVKAx0q.pkg	UP1024-ULUS10528_00-GBPSPGAMERG00100		Gladiator Begins Add Data	605296	
ULUS10528	US	Gladiator Begins: Samurai Gladiator	http://zeus.dl.playstation.net/cdn/UP1024/ULUS10528_00/amB7oep2wkCyRxegExKHtg4smg5HNNefMRTYbaKeLuXeE4W4HSXxod8cvWIhY56GI4As1aIpy0Ff6G1taw0f47Xkn7IkDubgayuTm.pkg	UP1024-ULUS10528_00-GBPSPGAMESG00100		Gladiator Begins Add Data	648336	
ULUS10528	US	Gladiator Begins: Stann Galea	http://zeus.dl.playstation.net/cdn/UP1024/ULUS10528_00/1vCaYFOcypxPRULD6moPC0HsJwogGuKP1Df0QpF3IOWnLk7IwoQKkA3XtVy2c5rJl1qIgGvAETRnNRgFlqGDrwnBw07MHk8Hr0ky4.pkg	UP1024-ULUS10528_00-GBPSPGAMEST00100		Gladiator Begins Add Data	491536	
ULUS10528	US	Gladiator Begins: Tuna	http://zeus.dl.playstation.net/cdn/UP1024/ULUS10528_00/ITlnL9JnWwxg9gxHokKFFlQqlpGXTbDdqpECbwedmyeajDJpgihVpSngVMovrRYXO7uMTxybqdPoipnYGauoN0nGr5Ql9Sfmdqkn2.pkg	UP1024-ULUS10528_00-GBPSPGAMETN00100		Gladiator Begins Add Data	457216	
NPJH90326	JP	ぐるみん 無料版	http://zeus.dl.playstation.net/cdn/JP0425/NPJH90326_00/xGSYOueBkalRHpoWPuUNTDYjYwQGDFfKqedUrriMzzxbYyGfnvjZJhjqdOUMmZMsuUkHJzwGAXUpMOteWKjRpVMHQUdJkBxLaPTDz.pkg	JP0425-NPJH90326_00-0000100020003000		ぐるみん	8790208	
UCUS98632	US	GT - Lamborghini Countach	http://zeus.dl.playstation.net/cdn/UP9000/UCUS98632_00/ajiKhtEY7NE5NK6UMNQ9FLH1b1HAgBv1NGtIKs5JUqYv39kF7gcCK6cyUKeVH2bNpgsKfoH6o9iW8CAVoaGaF3Xvd3aJEy4MG3Ynr.pkg	UP9000-UCUS98632_00-0000000000000002		Gran Turismo Special Car Key File	210352	
UCUS98632	US	GT - Enzo Ferrari	http://zeus.dl.playstation.net/cdn/UP9000/UCUS98632_00/I64iTDLykaC0spjwO5JCprVr2WMJen7hNbCF3ssMUQQVGFpK7q0q94lmPIl0KrTs5vj6kQD7TDpOHM57TE08BhrfcdMLUedk8UjY4.pkg	UP9000-UCUS98632_00-0000000000000001		Gran Turismo Special Car Key File	212832	
UCUS98632	US	GT - GT by CITROEN	http://zeus.dl.playstation.net/cdn/UP9000/UCUS98632_00/kx8CmylTdS6vP0H6Io5RMNonc5UbkMgiNcDv9UUSy9SLsd2Jen2J02c96Gc8Mpq5bnBvoERDLe0iXQvF1GIjKLrh0DQLlybrVA1qs.pkg	UP9000-UCUS98632_00-0000000000000006		Gran Turismo Special Car Key File	213696	
UCUS98632	US	GT - Bugatti Veyron 16.4	http://zeus.dl.playstation.net/cdn/UP9000/UCUS98632_00/ws4eVs361Pf4osihQnkgu1tlHADsEge1mA6YJBPeIfc7fGUBEfNHJFw4SURjURJPhDsvyFwh1E0IgH06KrDATgBkJj1bxwcg9bx9o.pkg	UP9000-UCUS98632_00-0000000000000005		Gran Turismo Special Car Key File	214368	
UCUS98632	US	GT - Nissan GT-R Spec V	http://zeus.dl.playstation.net/cdn/UP9000/UCUS98632_00/9tmasBhsxTN29TLsu359uE5nalm87wrRbM5Skl7l51J9KdpOatu0yxjfYs6xU7t2A98B4iQU8fpKrIDn5olXW6mTVnthiqVWsoUUf.pkg	UP9000-UCUS98632_00-0000000000000004		Gran Turismo Special Car Key File	213376	
